source_system,department_code,position_name,cleaned_name,category,rate,harm,rank,cluster,etalon_name
2,818,Заведующая социальным отделением №4,Заведующая социальным отделением,,,,,1480.0,Заведующая социальным отделением
2,818,бухгалтер 2 категории,Бухгалтер,2 категория,,,,61.0,Бухгалтер
2,818,программист 1 кат.,Программист,1 категория,,,,104.0,Программист
2,818,медицинская сестра,Медицинская сестра,,,,,1023.0,Работник
2,818,Заведующая социальным отделением №5,Заведующая социальным отделением,,,,,1480.0,Заведующая социальным отделением
2,818,Заведующая социальным отделением №1,Заведующая социальным отделением,,,,,1480.0,Заведующая социальным отделением
2,818,Психолог,Психолог,,,,,392.0,Психолог
2,818,психолог 2 кат.,Психолог,2 категория,,,,392.0,Психолог
2,818,Специалист по охране труда,Специалист по охране труда,,,,,374.0,Специалист по охране труда
2,818,Заведующая социальным отделением №6,Заведующая социальным отделением,,,,,1480.0,Заведующая социальным отделением
2,819,Директор,Директор,,,,,24.0,Директор
2,819,Сторож,Сторож,,,,,560.0,Сторож
2,819,Специалист по соц работе,Специалист по соц работе,,,,,1689.0,Специалист по работе
2,819,Воспитатель,Воспитатель,,,,,43.0,Воспитатель
2,819,Помощник воспитателя,Помощник воспитателя,,,,,294.0,Помощник воспитателя
2,819,Заведущий отделением,Заведующий отделением,,,,,1636.0,Заведующий отделом
2,819,педагог дополнительного образования,Педагог дополнительного образования,,,,,1642.0,Педагог образования
2,819,Дежурный по режиму,Дежурный по режиму,,,,,311.0,Дежурный водитель еддс
2,819,Программист,Программист,,,,,104.0,Программист
2,819,Педагог-психолог,Педагог-психолог,,,,,92.0,Педагог- психолог
2,819,Дворник,Дворник,,,,,192.0,Дворник
2,819,электромонтер по ремонту и обслуживанию электрооборудования,Электромонтер по ремонту обслуживанию электрооборудования,,,,,34.0,Электромонтер по ремонту обслуживанию электрооборудования
